id,latitude,longitude,thumb_original_url,country,sequence,captured_at,lon_bin,lat_bin,cell,land_cover,road_index,drive_side,climate,soil,dist_sea,region,sub-region,city,unique_city,unique_sub-region,unique_region,unique_country,quadtree_10_1000,creator_username,creator_id
467583934309715,26.603132294524,92.85653660061,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An9ZI_H08z52dQAMGUUTY2TlrZIxTj5mxtvxkQru_rBCDx4uY-M6BmWX5IWLOAH76sEydPJ57RApmzhU7KpqNmn-cCryDeXMdj6QsSsbsV03-lYk1x98PnOi0vsF4-390qY4qjfC-FxXXmhFhxMZNQ?ccb=10-5&oh=00_AfDU1bEITgXIASVxFiSDswwtVfeMWn1-1AZ8SBnmCxDY3w&oe=650F502A&_nc_sid=201bca,IN,p2ebkw003qdudjo5tr7huk,1573437778221,75,60,"(75, 60)",11,4.311433792,1,11,10,0.1630855262891713,Assam,Sontipur,Tezpur,Tezpur_Sontipur_Assam_IN,Sontipur_Assam_IN,Assam_IN,IN,7673,olily,109037777999283.0
754185198613560,45.208820929949,-113.89849300434,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An9eSdqRD05tPhJOoBS9dpeECpfZFpRQ7L2729MxnEzEv_2v8EQSE1BgsxzQg5rIAxDrntzNafEYev3g7CjxqeP6gyFiVA0vSaG4mvD6T080j65cUQUWiqpJq8WJh3eaj660lAQpfqimP0pKjSPz0Lk?ccb=10-5&oh=00_AfDEFvH3tzbnTBtYt-i2zJ-dzrnvjm2kKoOy9mnm8L35dQ&oe=650F2C7B&_nc_sid=201bca,US,JmWGAv0jtDkWOPhoR4UxPg,1522540313500,17,74,"(17, 74)",2,5.733500481,0,7,9,0.9999990682236716,Idaho,Lemhi County,Salmon,Salmon_Lemhi County_Idaho_US,Lemhi County_Idaho_US,Idaho_US,US,2813,chrisbeddow,105867468318294.0
191671779357361,57.455367044615,26.911413491618,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An-wBmNjJi-pCjvIw9Fs0h--MOa0Z5K8B0TQyYzO0Ta6Xkitd-MqYZFgNX2H9ZBBROblqAFXYOSzfofe--BHizQRY0FnGWGCye7o_2cUODCASlEwgESemxOVDKMc_8hw9ocxIHzZDuk-PVVz1E0f9Ak?ccb=10-5&oh=00_AfBC5AN3NKZMDP8sF5j9xGrUgcy2lpKIU9Ld_VXG2PiUhg&oe=650F5529&_nc_sid=201bca,LV,xnJ9QTY8SduPAADgqBiUpw,1533396376691,56,83,"(56, 83)",2,3.049281359,0,26,9,0.9462445695706644,Aluksnes Rajons,,Aluksne,Aluksne_NaN_Aluksnes Rajons_LV,,Aluksnes Rajons_LV,LV,10688,black,106499401587720.0
1090715484753328,-13.883392032373,33.815869297436,https://scontent-cdg4-3.xx.fbcdn.net/m1/v/t6/An8zIg6W0n7ySazp9YWTGVDmRSBNkdy6N8f1lXrprknW1npqLStWlXlNFI00J77-N0UyQFSCq3V2ko95LvItHuwtVU3RCXDl91LP967QpCexP3OR6n49kIUfKJcBxrKYOgFlxKn2gCaQs3OZtWGLcQ?ccb=10-5&oh=00_AfDACi-ga_LdUWYQS9-in51ikYT9oFZUKSysAUd7SLZHoQ&oe=650EF7BE&_nc_sid=201bca,MW,9198K3xwPWdwIGT3PgXq2g,1475501135887,58,30,"(58, 30)",2,2.833132267,1,11,3,0.9999384742856464,Central Region,Lilongwe District,Lilongwe,Lilongwe_Lilongwe District_Central Region_MW,Lilongwe District_Central Region_MW,Central Region_MW,MW,1449,roadroid,111336221091714.0
3204709543079524,42.876954321548,-2.6120482098175,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An8ttq-W5MBKhMfDo25EdzOjCcXyjcydRUSk5SkpNZLgEjsHLobn3J9wz7X-1QyyiX152toOTwLxnzj8AR-JpjtUM3s8AdfNM_12NLsZ3WmhG4RnjzRG-WMnQ6kH4E35-R1_IgpXlwvnjY1bYMeSkw?ccb=10-5&oh=00_AfCbKrM7XSaHyeh6cs1QnCb5HqfdnOMTs13u9RFkWj-htw&oe=650F0A3F&_nc_sid=201bca,ES,lkaar37ukflyj8tqxss2vy,1450259004686,48,72,"(48, 72)",2,5.495867729,0,15,9,0.4880149683043203,Basque Country,Provincia de Alava,Gasteiz / Vitoria,Gasteiz / Vitoria_Provincia de Alava_Basque Country_ES,Provincia de Alava_Basque Country_ES,Basque Country_ES,ES,4978,egofer,108321934731903.0
3969734146454204,17.630003316801,121.70364332385,https://scontent-cdg4-3.xx.fbcdn.net/m1/v/t6/An_6289eh2bY_9M98dXbQ4t9_FeKDlswI12j61NcnjlYZJ9U_LIWsJzQAaTEd0TeA1JDhlOZFi_BmBkJPdR9y-Sy-x6JW9XoTRtvaVh26rcS-vSbKM57HAFz27KwB2w0VUfeiW_GoQXGJ8pADCMSRQ?ccb=10-5&oh=00_AfCjepz-6d9DPuXqQDgIy_VdugK536MFz8jTeJTnZedIdg&oe=650F03B8&_nc_sid=201bca,PH,nble1nxg5zdccsft7pyokv,1459581448255,83,53,"(83, 53)",2,3.099615335,0,3,9,0.4490291968787456,Cagayan Valley,Province of Cagayan,Ugac Sur,Ugac Sur_Province of Cagayan_Cagayan Valley_PH,Province of Cagayan_Cagayan Valley_PH,Cagayan Valley_PH,PH,7630,asdfasdf0986,104253411815774.0
506302057168091,5.9615310135826,10.151652067389,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An-fEPduDnCdMvnHMKAXXpQEVjcHeh-tVjPtVlUgyb1ULcFwnyF7yHJKAJBqlHFc51SQwwRCxnz4LlkHjDHkirsnKHGnirgB8sFqOHYslE6HC347KKB2DF_FPdsfl_KWw6-4A0yo-TFGidOGpgd90w?ccb=10-5&oh=00_AfCa2lWu4lEXmHQ80LO7qJXIR_2tga769NDsE5g5GJptDw&oe=650EEA74&_nc_sid=201bca,CM,0jHCt4bgFhvJOQAhiqSiXw,1407685538000,52,45,"(52, 45)",4,2.560917616,0,3,10,0.9663878932150902,North-West Province,,Bamenda,Bamenda_NaN_North-West Province_CM,,North-West Province_CM,CM,1596,sogefi,101251612117684.0
437770207611715,48.69789366679,-109.86247016648,https://scontent-cdg4-3.xx.fbcdn.net/m1/v/t6/An8o6DG7IDBlwWm9gk-1uvE35tGT2mysfCbukUn4e247vaRBtqJZXf4spTdDcAAIT4fV8fMi4R1jrXZ_96ECiB43PzKhu174e1sPtOPDStQV6ZL38P59oBLg4-WpRcPLrE_pMCGphkpiHfieH-zlWg?ccb=10-5&oh=00_AfAKbWMEQdaSPs8oIctULHcOl948gRFawjGekxlNL1WpMw&oe=650F76E7&_nc_sid=201bca,US,zz3pm1kl6xd43ccp8y85ma,1565386309000,18,76,"(18, 76)",3,5.733500481,0,7,9,0.9999999954953726,Montana,Hill County,Havre,Havre_Hill County_Montana_US,Hill County_Montana_US,Montana_US,US,5283,rps333,103097205262536.0
561198484873232,50.58941703743806,-4.701737327034405,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An_FUkqEfBGu2bj6D6m2UuKl_N8ZQ4mMoLS3oMBbgvqbRXmQWcc9ohkegE_wVDdQ0DFPzaw9tPosQtaai-NXFFYINhcyTJAqTaRFDaBQOTnzqaWThuDT_jJzFJ2glU2hswLyD9TI0FrnS-BlotTUFg?ccb=10-5&oh=00_AfDYpQ24IeqC5rWyiTmrvly1Qtvqgdo6-66nCiy7sSFEUg&oe=650F74E1&_nc_sid=201bca,GB,gUpCJchrqxvabHQdoNjI0f,1624184147848,47,78,"(47, 78)",2,5.107717991,0,15,9,0.0777627631210306,England,Cornwall,Camelford,Camelford_Cornwall_England_GB,Cornwall_England_GB,England_GB,GB,5568,alexanderar,106420124928800.0
467972117796208,60.410283368136,17.328585949851,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An8fmh4kcG6za-0x9_2WllQO0ViQgfEaTRHbkUbv3AJ1OmYgSb9F5YAqjVlMAO1nC0EpxQphNRx47cogHEbqTJNnpRS8upM6mYQmf4Zig5FNNJyRqmBMCgfeyPVs10vgqg-PK_wbGLV7iocXg7z6RKA?ccb=10-5&oh=00_AfCY5BgDCcgg9XPx37HZe2ODL2w7MMC3I6RnS888c_2Bjg&oe=650F088C&_nc_sid=201bca,SE,DRjw_Nzex4LO9WGiKA-s7A,1425125707000,54,85,"(54, 85)",4,5.48136282,0,26,9,0.1977201726182858,Uppsala,Alvkarleby Kommun,AElvkarleby,AElvkarleby_Alvkarleby Kommun_Uppsala_SE,Alvkarleby Kommun_Uppsala_SE,Uppsala_SE,SE,10546,thecyclist,102928311946487.0
315595663308355,38.760036841766,-83.264442097389,https://scontent-cdg4-3.xx.fbcdn.net/m1/v/t6/An_F1tPIziYiOY12TurIpWMYPQ8B4vPOQ48TRxlGTC7JLxhGQ6Y8pqiq71SYll3iNIy6OXJOkqMi5sG7dtNhuuZkeM-Ec_A_u7z5kqxKJCLoirHfkefbODcDTPzZSeIodqeokeRRVTLjFLFMiyWgJA?ccb=10-5&oh=00_AfDrJnmtqJXYWtiWocuVa91Q5PSZNnD3jtKG9nHg8xk2og&oe=650F3C99&_nc_sid=201bca,US,a5krwqobx6mevkfcmzdbnb,1536517868311,26,69,"(26, 69)",4,5.733500481,0,25,9,0.9999493118341451,Kentucky,Lewis County,Vanceburg,Vanceburg_Lewis County_Kentucky_US,Lewis County_Kentucky_US,Kentucky_US,US,3862,jbthemilker,106136194957687.0
874303886802137,32.623411111514,-87.84030000208,https://scontent-cdg4-3.xx.fbcdn.net/m1/v/t6/An8wN42KpECQRFjoH3bJrL9T04pVp1sFNX8zxQ2lCmEB69_uDuX6Ji_6QEj2ldGKjCtQiUNU7YvjAw5DRdv6_GIMKzS6MficzIPlPW8OGCzXsZCP3LS2skqW16X2QeVtfdC1k456nCTdwwFo7IG37A?ccb=10-5&oh=00_AfAIC-H88_aIOdFczCe5neN6w9hEXh75FeFHVykRD0cCcQ&oe=650F0B59&_nc_sid=201bca,US,Li8SKKLLbT1TS09xfBkDKA,1464619481000,24,64,"(24, 64)",2,5.733500481,0,14,9,0.9729479398723184,Alabama,Marengo County,Demopolis,Demopolis_Marengo County_Alabama_US,Marengo County_Alabama_US,Alabama_US,US,3498,allen,103216498583817.0
337831677704473,20.325887500000007,96.15861861111112,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An9gQize4DAkjB7F33zfEexSIXuPtqNP_HEOz_J-C37iq8auxdlVEfeeBfN9eTxeFb-fDi0so5ukmP2btAUOFouF6qL6yx_GTrLmNOs4rcO1nCw8hipthTKpAcQU2SmZWPjHuU-pgTzV0ci1m2ooxHA?ccb=10-5&oh=00_AfCTo5xDDamB1em1h2I8E4Msav1o1g7uLUshn3R1msaDmw&oe=650F60C1&_nc_sid=201bca,MM,edztmB7YKGDsoA4U9pRTcI,1629477602475,76,55,"(76, 55)",2,,0,3,9,0.3331566080038558,Mandalay,,Yamethin,Yamethin_NaN_Mandalay_MM,,Mandalay_MM,MM,7632,roadroid,111336221091714.0
152320056842831,32.383957213747,77.930682294438,https://scontent-cdg4-3.xx.fbcdn.net/m1/v/t6/An9Mwb0ZFfuSEqvn72cTG_r4JSC29QRyi44DJUCK1WuvZQef7-3uQZ6fv2pDwfsW0c1Q0jNXjHeCsGq2Sxw1rTso_hgFEb-L8c4UCQ-4gf7y6qbvg9nawPBMde8ezQCmay80vW685PoQwPGauipGbQ?ccb=10-5&oh=00_AfCSEcw9O-zwbQS8rXFl2WIBtQWC7Wm8gv8kWG6IpyF7Vw&oe=650F0553&_nc_sid=201bca,IN,e0vu4x6v91sd3mxqfe0smn,1466789012000,70,64,"(70, 64)",3,4.311433792,1,19,9,0.9999994899954884,Himachal Pradesh,Kulu,Manali,Manali_Kulu_Himachal Pradesh_IN,Kulu_Himachal Pradesh_IN,Himachal Pradesh_IN,IN,7325,lto,103882045183020.0
797819904190628,-37.343452765073,-67.618165293831,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An8PhNQhON-Ll2F9nXhYQDWiEcs16wFmvKVbVvrDe9Np8OpQ_dx7C6ovBOF2MHOOrGzw5jK-NfdhMBnhzPj37aFnQZB3MjE7P8sJkmyoNHZam1VLDjnsGjV53zpY0e2FXXYOtyyFxujGU4kHuzsx9Q?ccb=10-5&oh=00_AfBFBWGhOvN2kkt2LAdByvp12sscJrCN3JJ86OiQ93gNgg&oe=650F683D&_nc_sid=201bca,AR,tm2r8106fotyxtazftr047,1579602432453,30,12,"(30, 12)",3,3.278787851,0,5,11,0.9996653620900656,La Pampa,,Veinticinco de Mayo,Veinticinco de Mayo_NaN_La Pampa_AR,,La Pampa_AR,AR,18,guillemmal,100921545488970.0
839003626966111,53.239749370331,23.146863826228,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An8P3eLnqqY14T7LNSlV4X8NSU6EwVld2MUnbqGIp8Jm2XlMCHy_1fWJRtzx6BjXfj4GVzdNFUpqnFAoIElmaH0Zj1vQer_UbhBYbwuNqPau6BG08SfHyTf5mwzyeF3rDZVMYJV8W6zrHZS296f8-A?ccb=10-5&oh=00_AfBT6lxThhPVn05ZZmryc04WjgqBzi_B_Rc4ik5--E8a8w&oe=650F25BA&_nc_sid=201bca,PL,iyhzyp7y42u1p2e3p2djji,1501336307317,55,80,"(55, 80)",4,4.097801208,0,26,12,0.9759462595083086,Podlasie,Powiat bialostocki,Wasilkow,Wasilkow_Powiat bialostocki_Podlasie_PL,Powiat bialostocki_Podlasie_PL,Podlasie_PL,PL,9857,zsolt,105751428329904.0
437022491350668,38.61406501525835,-28.73161782628147,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An9xK6oWt4kmCI6NspjY0hMkCvwaeXnkl9oncZ5Xczx0q1pjudUT6bOmtRY4z1MQEsvZZIIPVFmAMCA-elih9T4R2M0bXyPsfile1kdCt-jGuXM61EXWCpC5H16PpB1brjPpvpEwlynPSYvAd9mVCQ?ccb=10-5&oh=00_AfBX40iOMaGY5UJniNDoaXmxEGAvTzFqQROOQGVck2IpDw&oe=650F8CDD&_nc_sid=201bca,PT,Pi1Imfr6FQg0bvCsNYAMJw,1656349768201,41,69,"(41, 69)",4,6.01683569,0,15,14,0.0155120729271454,Azores,,Ribeira Grande,Ribeira Grande_NaN_Azores_PT,,Azores_PT,PT,4742,mappi,101788265400377.0
2829512437299263,41.393389522117,-89.382800143781,https://scontent-cdg4-3.xx.fbcdn.net/m1/v/t6/An_FxLaciF5UdjJEm2f6NEt5eDRo93gzznjVIfmWK8VGRWfoyOP5zf_qC3kPfk2qKa34DBXiQVHgmjdDTL0q4xCXb8HISK7wt_jdeynI81C-mFvTyV2zOeISv6-I4SUTN9Zgjc04k2BHQFMXWem4aw?ccb=10-5&oh=00_AfBwuNX-NBK7jUXC0ibQGmoefQXYb5FoG7DGfrH66Be9_w&oe=650EFF81&_nc_sid=201bca,US,K8WAMverVf96lX9WyxCHMw,1482316599000,24,71,"(24, 71)",2,5.733500481,0,25,9,0.9999999994619888,Illinois,Bureau County,Princeton,Princeton_Bureau County_Illinois_US,Bureau County_Illinois_US,Illinois_US,US,3106,allen,103216498583817.0
468793201053235,-50.539090982186,-72.800608704335,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An8DyPMHQzNagIfQjRc7aaDwSEwAr9f62bSW-RSJhoRSfE63L8bddoFMKktHdTxQf0IMBsS88YXIRQfVuH3QopPivQctPl5u8QoLH3LHGfXRcPa5XfaJhiOfugwoPHbCTF6M8FouroBtUPPglXXsoQ?ccb=10-5&oh=00_AfDxCwYwnuXCxmM9l7ROKlG7PBy9AeOXRLLppi7Bgh7rAA&oe=650F2BF5&_nc_sid=201bca,AR,7KGFJWmsT7-2-BsY_TceMQ,1546537046640,28,3,"(28, 3)",5,3.278787851,0,16,11,0.4704276927633801,Santa Cruz,,El Calafate,El Calafate_NaN_Santa Cruz_AR,,Santa Cruz_AR,AR,1,drcalambre,102474371997137.0
523410178679884,-37.53734020359,-72.315573423598,https://scontent-cdg4-3.xx.fbcdn.net/m1/v/t6/An8Itf-_GdWHDjWzAb14LUqFgPwPUJwAH4AzzemauxdTSSNZ8-q9k9ZmTOODTpo_4ttieipAV05opmtYHzL5aHHUim8kZlsU2Yj2zV61HCEzJKutRuKWYXntGaxHvr7KMK-B3_6neOtsLd1fFzqDo1s?ccb=10-5&oh=00_AfCG_9kKV7nOg9mwkh2Dsbdns8yAPKvQl1l4UTS7vQa1UQ&oe=650F6423&_nc_sid=201bca,CL,tuddembt439m1wwvajunmg,1604099547621,29,12,"(29, 12)",2,5.208479881,0,9,13,0.8101116103306387,Biobio,Provincia de Biobio,Los Angeles,Los Angeles_Provincia de Biobio_Biobio_CL,Provincia de Biobio_Biobio_CL,Biobio_CL,CL,9,jptolosa,103492215227431.0
511766750003565,9.2422089050465,-75.798054323244,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An8_rY9z_2_qaBPNlaEPaFEv6POEPHk94__EyBxw22RFoF_GDOlb9JC50a-UcR2ooaTdwJQvkFQJnXU1S7sGs4XN53ahg0iurX_fXwHgVctoig0ilZhzRp1juWvlLurMrDRDM9Bu0JqqQMKLUrO1yQ?ccb=10-5&oh=00_AfD47fcqQGQh-Hg8U_fU5JzLzEE81iX6mNC7tyLlUCcDVg&oe=650F3D2B&_nc_sid=201bca,CO,ZtyBI36VA6-oEkqRwbfd9A,1524255128324,28,47,"(28, 47)",3,3.020053625,0,3,8,0.1853321827389217,Cordoba,,Lorica,Lorica_NaN_Cordoba_CO,,Cordoba_CO,CO,711,omnibus,105307731704424.0
531205168366443,-29.229827065593,30.004033172945,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An_lAwTrrAoxal2Kx_LtYOnnkrDqCiWBO1eglrjwKp4cJ-Z22RPQVxVV8zK7j-afPfKcIQC8nWwkRvmKsIMV4DfAPwAyNQCljR9FSfiSzCPEkxBeH_q0tdDgDjk3lseak3qW6o6sF0Q8HzleeT2D5rk?ccb=10-5&oh=00_AfBW1xv03YI1StlwKGmZMpo14I5j2tFbskJ-wc1k3yE7nw&oe=650F5C57&_nc_sid=201bca,ZA,vaNEvKpURdGGDBgI67LsTQ_v00,1535789169062,57,19,"(57, 19)",3,4.415966511,1,12,10,0.8583129194574962,KwaZulu-Natal,uMgungundlovu District Municipality,Mooirivier,Mooirivier_uMgungundlovu District Municipality_KwaZulu-Natal_ZA,uMgungundlovu District Municipality_KwaZulu-Natal_ZA,KwaZulu-Natal_ZA,ZA,866,patrick_dalais,108229548078761.0
370702557654437,52.114730004519,-1.5850200808986,https://scontent-cdg4-3.xx.fbcdn.net/m1/v/t6/An9aX6LSnLk3Q1JTfWr5mciPQnPQ5IP74ITWAYqfh8umTkfcWkbk-BQHtEp2-nP3j2uq41T3cGqAbMX5rvltC_PSnrtnNs3Y7RtmQ2RA80ovu97HJX4eAs2IvIMPq1f8Vd0Du1rpDHR4RFED__M1gw?ccb=10-5&oh=00_AfAOF6uBU9o64SK4Rg3r0LcDOWD2Wn5CG2ldroFnRxF3vQ&oe=650F3FBE&_nc_sid=201bca,GB,R9_OTf8sRLps83ScXKCfNQ,1552492981222,48,79,"(48, 79)",2,5.107717991,0,15,3,0.6369590609177349,England,Warwickshire,Wellesbourne Mountford,Wellesbourne Mountford_Warwickshire_England_GB,Warwickshire_England_GB,England_GB,GB,5762,laye,104743741766203.0
769733693743054,0.87979779612889,-77.558489864838,https://scontent-cdg4-3.xx.fbcdn.net/m1/v/t6/An_xQdX7-pBLRp7ZNR-GLIyML7VmLE04K8c95HiGHrqbQ1_JeUk7OOALxnvdJOmwwohIPibllDkcIimv9qXdeiTZTKLJKPcrrjAA_uCIvO8FEQ4XVKqlJmNUqhI4YJ1YT1Imrg9lA9xY4T2mY4SgVQ?ccb=10-5&oh=00_AfCfRcwDHYuil0vC_C78Q4LuTJh5c3YSM9uRgz4qucmwaw&oe=650F5716&_nc_sid=201bca,CO,edbitsa3QbeUhK6-zfQbTA,1530711956872,27,41,"(27, 41)",2,3.020053625,0,15,11,0.9109332322476664,Narino,,Contadero,Contadero_NaN_Narino_CO,,Narino_CO,CO,624,nomadmapper,102690031975613.0
376654860386820,39.655853568539,-96.937700171117,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An_WvBxHvZqWkc5eN6x6CXK__2qmUTPVSbgXnDcqCZdl1Ci11_324hSEVmUthMuoDLCusqPX3POgACs8la5XMf8g776FkbHTtBMBKxIuVDxSXyGsWPArNHzvtdPuRpCAK2nxouIGG8A3SJDfQ5Ch1Q?ccb=10-5&oh=00_AfCJuA2uYKosvm-NPAmpl3mZ_OMJgnhwSrrSd6ZVrLsHjw&oe=650F7704&_nc_sid=201bca,US,G1bunJ__EgwZfw-lzxREmw,1567848043075,22,70,"(22, 70)",3,5.733500481,0,25,9,0.9999999994747404,Kansas,Washington County,Washington,Washington_Washington County_Kansas_US,Washington County_Kansas_US,Kansas_US,US,2999,toebee,109690297925681.0
3908435262525488,-14.053122854601,50.021388928199,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An86OJdzdR_2nBJTMGkmYIrddV7mK8ldIqceaRIg2p7ZgvSzYADghRaJYAzoc2eSs_fuyAFj9GueE5MkIn718n8ZlPKk9pTkx3nhzLY1oSJjmsOTWSudXF1W_5wkBwcGNHA83WzUL4RmpPDdkQ2BjSw?ccb=10-5&oh=00_AfCMOLFmLEnoGXsSqaiH4en89dxZEM3PvkccY0NaZPc4-g&oe=650F4C0A&_nc_sid=201bca,MG,0jD26yxXr9xhMgahOF2v_A,1570451626100,63,30,"(63, 30)",4,2.167167187,0,1,10,0.1945319100281175,Sava,,Sambava,Sambava_NaN_Sava_MG,,Sava_MG,MG,1509,borisy,100662958849060.0
319423059547854,-31.620547604651,-63.943271825999,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An99WvDvGKH3yVzUJySLmp8-RekqqzQbsUmxipq9kOiDJWLqh_Jk_VJ5-2XpFQD7_4aFx1PqYu3JF57V9OovnuihqVkVN7lK_5j-Sdc9b4bY_QrUH_B8ETaN-KPTW1tKh7S7w-KKv8ASKgcvMF4ZWA?ccb=10-5&oh=00_AfBDjFku_b_7ijQbDfPotw12U4S4pTjLY_e36iS3tEjH8w&oe=650F4772&_nc_sid=201bca,AR,jz44mymon6fyf7m7i252hp,1562699955990,31,17,"(31, 17)",2,3.278787851,0,11,4,0.9999644632858556,Cordoba,Departamento de Rio Segundo,Rio Segundo,Rio Segundo_Departamento de Rio Segundo_Cordoba_AR,Departamento de Rio Segundo_Cordoba_AR,Cordoba_AR,AR,112,ejegg,104911905082020.0
2942257749388854,-8.778521,121.956623,https://scontent-cdg4-3.xx.fbcdn.net/m1/v/t6/An9LCv20wxz1qumsht3usgQK_2MUTcfQ9vhJgFpsxk96-1VoKg7oETBP2g8XJauFvxwZN5apXdh7vrKEPBLLHddDrKHGiOmYHhHjMQjdxwVo8jyrYj3HFtdK9OnP9_tw8g83c0ZHhuNgO9XgSdNoPg?ccb=10-5&oh=00_AfBK2sNtYG5h20MVcSlBVaGAb6bCNhOP38g_fIpBz-9p3w&oe=650F1C33&_nc_sid=201bca,ID,1snnuxA_27xb2jHPFraDGA,1457877315000,83,34,"(83, 34)",4,4.10051918,1,3,14,0.0252852360799618,East Nusa Tenggara,,Jitapanda,Jitapanda_NaN_East Nusa Tenggara_ID,,East Nusa Tenggara_ID,ID,1739,cycloscope,105533441682202.0
500114914463436,43.218319481386,-100.63120246225,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An8NmHug_KmVNcDKh0OTgNhn70JUHCQlI4tUpvltMdEN5vja5Ufa5HTZV3T_NmdWplgdun3o_6pCnrFS9Mwxl2Z_8aisRp9IkYaab2NcsWP7Ajm1Ztr2EONFfD-V3QbnCpjZiiB8YRXgkUeqvpMDTw?ccb=10-5&oh=00_AfBhj2Rq0_diBQ7mSm22AM5RYdwNZB5U15_UxNLGKyuGjQ&oe=650F3E21&_nc_sid=201bca,US,wvh3c9dbw1axwozail12lh,1532885000750,21,72,"(21, 72)",3,5.733500481,0,21,11,0.9999999999998448,South Dakota,Todd County,Mission,Mission_Todd County_South Dakota_US,Todd County_South Dakota_US,South Dakota_US,US,3076,lvl5,104408981801642.0
330995821792930,52.045398510669,20.544354899772,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An8l9_p6C49IXcT6QEb5Nx6NtOMFM2FDT6qdQAzBfpZO5OwBlzVbFIMkevWW4EDu9ty2rldihbff6WsamR2yX4kUCba7Qbj7u2Uao8txhq9nv64Ep5DzFZvzfzZSBfBteGgmhJTKDvamMhYit9U8xg?ccb=10-5&oh=00_AfBA4_mbSGmXU9HPp67OwwdQF4bRkQMsFf8YYpo46QSkMQ&oe=650F5957&_nc_sid=201bca,PL,5ory8p9lqfypqee534xpqr,1593800303186,54,79,"(54, 79)",2,4.097801208,0,26,13,0.9849140356078144,Masovian Voivodeship,Powiat zyrardowski,Radziejowice,Radziejowice_Powiat zyrardowski_Masovian Voivodeship_PL,Powiat zyrardowski_Masovian Voivodeship_PL,Masovian Voivodeship_PL,PL,9820,inwazjamb,108864131347856.0
432238961859763,14.020522183649726,-86.60654630224082,https://scontent-cdg4-3.xx.fbcdn.net/m1/v/t6/An_OsqHyZC36_VqqJxokkXY12lFUX1dtSYm_9dCSZ_zqlpaI9pzz5I4AoR9q4zLy3HudcW_tJJEuIz11elhhrnW927f95vc_lBOdTVYQLnuwSGBKYXriTUZObgsLG7BJM1tComdmp4KhakBkH6wsQcY?ccb=10-5&oh=00_AfCqtldOEJcH3Cv9AuHf8Z_Z6M5cKqj_NScRMpLHrC1bVA&oe=650F84CB&_nc_sid=201bca,HN,uoDzkwEaeFpyvJUxCNSIVf,1656002720230,25,51,"(25, 51)",2,3.804879904,0,3,9,0.8382883830576389,El Paraiso,,Danli,Danli_NaN_El Paraiso_HN,,El Paraiso_HN,HN,3230,Davidmejia7,100703216022075.0
311064137049635,38.443513428073,-83.41329853628,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An9GCZA2xLkoRRTOyrYjYjHKMe-ed_skG07erCRMquCulcV45DY8PFCuQQB0yHB4xdOyXHTyDVjSlstYVtlPG-7-m4unNtYofkUfqc0vjzAg2Z_Kinj55FyGRUthoFnxY__wu-jBStvmu4OkdD-iUXI?ccb=10-5&oh=00_AfAwIzXzBhkd97jKmORaMBTxnnzX880JZa-gShvhKXeIiQ&oe=650F4D4D&_nc_sid=201bca,US,T9xLyUkcSTKcyEsrH9h7Vw,1536429439142,26,69,"(26, 69)",4,5.733500481,0,25,9,0.9999605936183752,Kentucky,Lewis County,Vanceburg,Vanceburg_Lewis County_Kentucky_US,Lewis County_Kentucky_US,Kentucky_US,US,3851,jbthemilker,106136194957687.0
136942145121572,47.226390713862,-79.370797206131,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An8nD-GZRlFlzTvcVI0KA5a6JafPjCEW34L1TKAM1SyUAruwXrQhLyNTUAM8f1l5P82T68_UbE7Wjx3bhextfg8XXwb4O79LF4_ZJrsTVNxhTCIKitXvxuoXh3sWowXfRyfZ-xFy4p5cezx7DpalWJ8?ccb=10-5&oh=00_AfCCuubqdvFl8O_RajVYHnifhFqEUQHzK0QygljkT72VWQ&oe=650F3A3B&_nc_sid=201bca,CA,DTfwFkXEoeab9oFdTcNZSQ,1531055103000,27,75,"(27, 75)",4,5.379202843,0,26,12,0.9985343063943086,Quebec,Abitibi-Temiscamingue,Ville-Marie,Ville-Marie_Abitibi-Temiscamingue_Quebec_CA,Abitibi-Temiscamingue_Quebec_CA,Quebec_CA,CA,5385,rps333,103097205262536.0
